Mixture	Olig	InN	Micro	ExN	OPC	NPC	Endo	Astro	Perc	P-value	Correlation	RMSE
GTEX-13PDP-0011-R6b-SM-5O9D5	0.14872107696012324	0.03469389489385825	0.01482167658607110	0.17307704114618147	0.24165584830952450	0.03664416699462963	0.10622288551873055	0.21906352627248030	0.02509988331840071	0.00000000000000000	0.68144296160513862	0.73844987104809967
GTEX-13PDP-0011-R8b-SM-5O9CS	0.20795478897750769	0.19662357246826612	0.02304026973741543	0.28175696834847008	0.01703705946830844	0.08201566862352254	0.06823944226544207	0.10754912008287679	0.01578311002819077	0.00000000000000000	0.52556494624272132	0.87669363660134325
GTEX-13PL6-0011-R5b-SM-5O9BI	0.17423164760143861	0.01214871021381393	0.05640589846721815	0.00000000000000000	0.47085083069341976	0.01518481179278139	0.08766205431125726	0.15010632722103662	0.03340971969903433	0.00000000000000000	0.59992044447560233	0.83997951896446366
GTEX-13PL6-0011-R6a-SM-5O9C5	0.10031377236561927	0.03025214855594997	0.01713563506901784	0.12649081830926587	0.04104102193800736	0.03182557491690876	0.08616154328363547	0.54647391656705313	0.02030556899454233	0.00000000000000000	0.70657446021900727	0.70773329317885658
GTEX-13PLJ-0011-R3a-SM-5O9DT	0.15800049949221490	0.02175209753483534	0.01976718055197385	0.19864808727351432	0.01634336733357400	0.00483150346686643	0.04964542571146472	0.51379485732393060	0.01721698131162584	0.00000000000000000	0.71321008216915349	0.70364742931831370
GTEX-13PLJ-0011-R5a-SM-5O9BG	0.10715052900108035	0.02529872577965316	0.08010289541529876	0.10579031039991055	0.15938028532935389	0.05377432148136351	0.06321055203295635	0.37491836653026833	0.03037401403011518	0.00000000000000000	0.64488536032562016	0.76551032825721277
GTEX-13PVQ-0011-R3b-SM-5O9D6	0.14152300112928634	0.14067554866297952	0.01621118282947626	0.15196287644490494	0.01302451753995699	0.01283384533354484	0.04368843461896279	0.45172714022418553	0.02835345321670294	0.00000000000000000	0.80541916079541165	0.62973403681699969
GTEX-13PVQ-0011-R4a-SM-5O9CT	0.31339896684008073	0.11672098350354709	0.02939964143387275	0.01943421371038794	0.29292012830963488	0.00000000000000000	0.05828989082817190	0.13746923897661412	0.03236693639769055	0.00000000000000000	0.74364742538240558	0.66916373582409938
GTEX-13PVQ-0011-R5b-SM-5O9DI	0.11956554520185768	0.03873238551439820	0.03485661453508102	0.02673756301216584	0.24189332055353432	0.00000000000000000	0.06171509530128672	0.43868982189680589	0.03780965398487032	0.00000000000000000	0.83131863844039244	0.56703186950241469
GTEX-13PVQ-0011-R7a-SM-5L3G3	0.11239419663216628	0.06413763809014711	0.03741386782748687	0.09018362885458424	0.27640107786164986	0.00000000000000000	0.05477525772209908	0.32821644705582897	0.03647788595603756	0.00000000000000000	0.84363300983021450	0.56683422813406548
GTEX-13QIC-0011-R10a-SM-5O9C7	0.06244084902126662	0.49916630029305353	0.01172050543427913	0.25238240945922341	0.01808349751117435	0.00636710960759749	0.02640575730042062	0.11089517567239768	0.01253839570058709	0.00000000000000000	0.72985649380285511	0.82443479054866675
GTEX-13QIC-0011-R1a-SM-5O9CJ	0.17659702922079554	0.00544905614896292	0.03520555961150534	0.00000000000000000	0.73725527619030773	0.00000000000000000	0.01634058422178190	0.01777792825392853	0.01137456635271787	0.00000000000000000	0.77163103734751104	0.73918081432297322
GTEX-13QIC-0011-R3a-SM-5P9HT	0.06129902800316705	0.24721149116665009	0.02182143456775128	0.34180430841545922	0.00000000000000000	0.00758542837542716	0.02769861060574160	0.28056005006203594	0.01201964880376763	0.00000000000000000	0.74530537583867784	0.75935135520880170
GTEX-13QIC-0011-R4a-SM-5PNX8	0.23823328317090148	0.04618916827616101	0.04244504474137658	0.22157536847138823	0.07508408877317362	0.01495678853377596	0.03377813853564889	0.31070389728895936	0.01703422220861487	0.00000000000000000	0.63166035550699573	0.78358447091839745
GTEX-13QIC-0011-R8b-SM-5O9CV	0.13064978060510507	0.40533398495113987	0.02141087160048586	0.23036497046317397	0.06269283230214139	0.04128045074914467	0.02994008835242541	0.07128395464816506	0.00704306632821869	0.00000000000000000	0.46176579546984808	0.90405865643095706
GTEX-13QJC-0011-R10a-SM-5SI63	0.06719421976742533	0.33510715942464753	0.02796958895871168	0.28608253592764787	0.05980082412415792	0.00471124351647630	0.03417984640562651	0.17093155696344070	0.01402302491186629	0.00000000000000000	0.67121506491413985	0.81920025683339504
GTEX-13QJC-0011-R1b-SM-5S2UU	0.24795601778206461	0.01309516963446786	0.04429510956127992	0.00000000000000000	0.59043726007124464	0.00000000000000000	0.02840971063036711	0.06027431226001015	0.01553242006056578	0.00000000000000000	0.70791125766308571	0.76801526324624569
GTEX-13QJC-0011-R6a-SM-5S2VI	0.07175637051844880	0.16445167164947325	0.03260085725739704	0.29208976459202046	0.01163830147292459	0.03407542636164114	0.02768148290812063	0.35598546955427918	0.00972065568569497	0.00000000000000000	0.83102321577161176	0.66975911679089439
GTEX-13QJC-0011-R7b-SM-5PNUM	0.14240255688576406	0.01577027052239385	0.06236701461456606	0.00000000000000000	0.33150933028389645	0.00000000000000000	0.07729327311655920	0.33646625176918110	0.03419130280763927	0.00000000000000000	0.76928239840641233	0.63895952655841171
GTEX-13QJC-0011-R8b-SM-5S2U6	0.27004317350857804	0.12200339888878518	0.04584449540060491	0.07589948871444596	0.21452344493186123	0.01495843968260303	0.04435972441055331	0.19549890831367719	0.01686892614889111	0.00000000000000000	0.72635641972528719	0.69847669027057258
GTEX-13RTJ-0011-R10b-SM-5O9CW	0.05689863200598147	0.48896823808892520	0.01052505102596306	0.24169380475306376	0.06132099293572470	0.00264649659574964	0.02136906999825021	0.10876672927900051	0.00781098531734133	0.00000000000000000	0.84568355840290610	0.77347941383261964
GTEX-13RTJ-0011-R1a-SM-5O9D9	0.20066039380874789	0.02816891053802910	0.05290550463604653	0.00000000000000000	0.62800980591085309	0.00000000000000000	0.01380459984019881	0.06709927100511405	0.00935151426101059	0.00000000000000000	0.71405076045923721	0.76573182561114805
GTEX-13RTJ-0011-R3a-SM-5PNX7	0.04500792030029761	0.35037160565556513	0.01776651865935778	0.22774254830125687	0.00362037448148566	0.00834551963918551	0.04120459476512613	0.28903347369631932	0.01690744450140604	0.00000000000000000	0.86340250619677394	0.68162884581426919
GTEX-13RTJ-0011-R4b-SM-5PNX1	0.12758661006651034	0.11255192531473668	0.05100286212725660	0.09958055007864274	0.18310932397905785	0.00000000000000000	0.03165453240975224	0.37878297964954616	0.01573121637449748	0.00000000000000000	0.77701525885242040	0.65221953653901965
GTEX-13RTJ-0011-R5a-SM-5P9HR	0.07865952958516005	0.14844535537807038	0.04035567347445472	0.23734378699425737	0.12239968162422404	0.02169105791247675	0.02846801567903694	0.30373345036209110	0.01890344899022852	0.00000000000000000	0.83880393965395628	0.65746116718632797
GTEX-13RTJ-0011-R6a-SM-5SI74	0.04992110012460763	0.37155256930079084	0.02181761977255246	0.27362797652149501	0.01342601856871795	0.05148266093956227	0.01636258898073834	0.19347755212514228	0.00833191366639322	0.00000000000000000	0.86213041858669415	0.75094167207992979
GTEX-13RTJ-0011-R7b-SM-5P9JS	0.08696507651966764	0.20570097035388299	0.02896360309571617	0.10601318172565424	0.29628906884732920	0.00000000000000000	0.03707243817667969	0.21560762031515485	0.02338804096591532	0.00000000000000000	0.92877198070829203	0.50233242640732112
GTEX-13RTJ-0011-R8b-SM-5O9DL	0.11319729848232457	0.39181499287182603	0.03688085182616457	0.20842456837333537	0.02579480823828872	0.03986217153062366	0.02301394812741826	0.15303386445085065	0.00797749609916804	0.00000000000000000	0.50386829524577992	0.88580168176159146
GTEX-13RTL-0011-R1a-SM-5PNZ8	0.19843347145962828	0.06516654943352811	0.06828815156953877	0.00820863166084231	0.54084925886952528	0.00000000000000000	0.05332037682777743	0.04840928409261140	0.01732427608654854	0.00000000000000000	0.73878428635012805	0.69957826343037366
GTEX-13RTL-0011-R3a-SM-5P9JP	0.15730423295796483	0.02087676093166926	0.01860621906265679	0.17469369529965664	0.10582922624371467	0.00000000000000000	0.08064665686867639	0.40595689309294275	0.03608631554271857	0.00000000000000000	0.62845741152077739	0.77782011965012943
GTEX-13S7M-0011-R10b-SM-5PNZB	0.07613031622421143	0.48932396448714111	0.00523081205728048	0.17084924458267217	0.09318747574959317	0.00000000000000000	0.01832065729069430	0.13664443508041041	0.01031309452799698	0.00000000000000000	0.88030210831218070	0.71952699512247320
GTEX-13S7M-0011-R1b-SM-5PNZE	0.18109599710469629	0.06893359531391187	0.03945230931259530	0.00000000000000000	0.60158921933144294	0.00000000000000000	0.04173692126736912	0.04411779407264443	0.02307416359734003	0.00000000000000000	0.79901619520964640	0.63064450735163324
GTEX-13S7M-0011-R3a-SM-5PNX2	0.06489377130437675	0.33698178963452369	0.01579063454136860	0.26965370044081077	0.00000000000000000	0.00769755181207449	0.02073898090199154	0.26995047214914564	0.01429309921570845	0.00000000000000000	0.79783202020305777	0.73253321032262919
GTEX-13S7M-0011-R5b-SM-5P9HS	0.10940675837334433	0.17649261486424653	0.01953711601303914	0.24182342967111539	0.16068391417814890	0.00717058621381630	0.03553166329097731	0.22902023574053279	0.02033368165477925	0.00000000000000000	0.71495148621894467	0.74442525948747984
GTEX-13S7M-0011-R6b-SM-5O9D8	0.08363096498663901	0.25153550891168952	0.02208453451206850	0.28061027069622130	0.12474785211865608	0.04421998678012961	0.02735017841669952	0.15180830488918731	0.01401239868870914	0.00000000000000000	0.80936644808278746	0.74160078867590495
